0.0879765415,0.1564027309,0.7038123130,0.0684261989
2.4926686286,1.1045943498,1.1730204820,0.0684261989
1.9550342559,0.9188660621,0.9872922897,0.0782013654
1.5444769859,0.7526881694,0.8211143493,0.0684261989
1.2218964099,0.6158357620,0.7135874748,0.0684261989
0.9677418708,0.5278592109,0.6451612472,0.0684261989
0.7722384929,0.4398827075,0.5669599056,0.0782013654
0.6256109237,0.3616813421,0.4887585639,0.0684261989
0.5083088874,0.3225806236,0.4105571746,0.0684261989
0.4203323364,0.2834799575,0.3812316703,0.0684261989
0.3421309947,0.2541544437,0.3225806236,0.0782013654
0.2834799575,0.2346040964,0.3128054618,0.0684261989
0.2346040964,0.2248289346,0.2834799575,0.0684261989
0.1857282543,0.2150537729,0.2639296054,0.0684261989
0.1564027309,0.1955034160,0.2443792819,0.0684261989
0.1368523955,0.1955034160,0.2248289346,0.0684261989
0.1173020482,0.1857282543,0.2443792819,0.0684261989
0.1075268864,0.1759530782,0.2737047910,0.0684261989
0.1075268864,0.1661779165,0.2737047910,0.0782013654
0.1075268864,0.1661779165,0.2639296054,0.0782013654
0.1075268864,0.1661779165,0.2443792819,0.0782013654
0.1075268864,0.1564027309,0.2541544437,0.0879765415
0.0977517032,0.1466275596,0.2443792819,0.0879765415
0.0977517032,0.1564027309,0.2346040964,0.0782013654
0.1173020482,0.1564027309,0.2346040964,0.0782013654
0.1075268864,0.1466275596,0.2639296054,0.0684261989
0.1173020482,0.1466275596,0.2834799575,0.0684261989
0.1173020482,0.1466275596,0.2639296054,0.0684261989
0.0977517032,0.1466275596,0.2932551193,0.0684261989
0.1075268864,0.1564027309,0.2834799575,0.0684261989
0.1075268864,0.1466275596,0.2834799575,0.0684261989
0.1270772218,0.1466275596,0.2737047910,0.0782013654
0.1368523955,0.1564027309,0.2737047910,0.0879765415
0.1368523955,0.1564027309,0.2737047910,0.0879765415
0.1368523955,0.1564027309,0.2639296054,0.0879765415
0.1466275596,0.1368523955,0.2737047910,0.0879765415
0.1564027309,0.1466275596,0.2834799575,0.0879765415
0.1759530782,0.1368523955,0.2834799575,0.0879765415
0.2052785873,0.1466275596,0.2737047910,0.0879765415
0.2248289346,0.1466275596,0.2834799575,0.0879765415
0.2150537729,0.1368523955,0.3225806236,0.0879765415
0.2150537729,0.1564027309,0.3225806236,0.0782013654
0.2346040964,0.1564027309,0.3030303001,0.0879765415
0.2248289346,0.1368523955,0.3421309947,0.0782013654
0.2834799575,0.1270772218,0.3225806236,0.0879765415
0.2834799575,0.1368523955,0.3128054618,0.0879765415
0.2541544437,0.1368523955,0.3128054618,0.0879765415
0.2541544437,0.1564027309,0.3128054618,0.0879765415
0.3128054618,0.1564027309,0.3225806236,0.0879765415
0.4105571746,0.1661779165,0.3323558330,0.0782013654
0.4203323364,0.1564027309,0.3225806236,0.0879765415
0.4594330310,0.1661779165,0.3616813421,0.0879765415
0.5278592109,0.1857282543,0.3714565038,0.0879765415
0.5474095821,0.1661779165,0.3616813421,0.0782013654
0.5962854385,0.1564027309,0.3519061565,0.0684261989
0.5669599056,0.1661779165,0.3323558330,0.0684261989
0.5083088874,0.1466275596,0.3323558330,0.0782013654
0.6256109237,0.1368523955,0.3030303001,0.0782013654
0.7722384929,0.1270772218,0.3128054618,0.0782013654
0.7526881694,0.1270772218,0.3421309947,0.0879765415
0.8308895111,0.1270772218,0.3616813421,0.0879765415
0.9775171279,0.1270772218,0.3812316703,0.0782013654
0.9384163856,0.1368523955,0.3910068321,0.0782013654
0.9677418708,0.1466275596,0.3714565038,0.0782013654
1.0948191833,0.1466275596,0.3616813421,0.0879765415
0.9481915473,0.1368523955,0.3323558330,0.0879765415
0.9286412239,0.1466275596,0.3616813421,0.0879765415
1.0068426132,0.1466275596,0.3812316703,0.0879765415
1.0459432601,0.1759530782,0.3519061565,0.0879765415
0.9872922897,0.1759530782,0.3225806236,0.0977517032
0.9677418708,0.1955034160,0.2932551193,0.0879765415
1.0068426132,0.2052785873,0.3421309947,0.0879765415
0.8993157386,0.2052785873,0.3225806236,0.0879765415
1.0068426132,0.2248289346,0.3323558330,0.0782013654
0.9775171279,0.2443792819,0.3421309947,0.0879765415
0.9286412239,0.2737047910,0.3128054618,0.0879765415
0.8308895111,0.2932551193,0.3128054618,0.0879765415
0.8113391876,0.3128054618,0.3323558330,0.0879765415
0.7038123130,0.3421309947,0.3225806236,0.0879765415
0.7135874748,0.4105571746,0.3030303001,0.0879765415
0.6256109237,0.3910068321,0.2932551193,0.0879765415
0.5474095821,0.3714565038,0.2737047910,0.0782013654
0.5180840492,0.4203323364,0.2737047910,0.0782013654
0.4398827075,0.3910068321,0.2541544437,0.0782013654
0.4007820129,0.3812316703,0.2541544437,0.0782013654
