0.0782013654,0.0293255119,1.0654937028,0.0097751703
1.0459432601,0.6842619895,1.4467253684,0.0195503416
0.8211143493,0.5962854385,1.1436949968,0.0195503416
0.6549364089,0.5180840492,0.8993157386,0.0195503416
0.5278592109,0.4789833545,0.7038123130,0.0195503416
0.4203323364,0.5278592109,0.5474095821,0.0195503416
0.3323558330,0.4496578693,0.4301075458,0.0195503416
0.2639296054,0.4789833545,0.3421309947,0.0195503416
0.2150537729,0.5083088874,0.2639296054,0.0195503416
0.1759530782,0.4301075458,0.2052785873,0.0195503416
0.1466275596,0.4203323364,0.1661779165,0.0195503416
0.1173020482,0.4398827075,0.1270772218,0.0293255119
0.0977517032,0.3812316703,0.0977517032,0.0293255119
0.0684261989,0.4007820129,0.0782013654,0.0195503416
0.0586510229,0.3421309947,0.0684261989,0.0195503416
0.0488758516,0.3128054618,0.0488758516,0.0195503416
0.0488758516,0.3616813421,0.0391006832,0.0293255119
0.0391006832,0.3616813421,0.0195503416,0.0293255119
0.0293255119,0.3225806236,0.0195503416,0.0195503416
0.0293255119,0.3225806236,0.0195503416,0.0195503416
0.0391006832,0.3421309947,0.0097751703,0.0195503416
0.0293255119,0.3812316703,0.0097751703,0.0195503416
0.0195503416,0.3421309947,0.0097751703,0.0195503416
0.0195503416,0.3812316703,0.0000000000,0.0195503416
0.0195503416,0.3616813421,0.0000000000,0.0195503416
0.0195503416,0.3225806236,0.0000000000,0.0195503416
0.0293255119,0.3030303001,0.0000000000,0.0195503416
0.0195503416,0.2932551193,0.0000000000,0.0097751703
0.0195503416,0.2834799575,0.0000000000,0.0097751703
0.0195503416,0.3030303001,0.0000000000,0.0195503416
0.0097751703,0.2737047910,0.0000000000,0.0097751703
0.0097751703,0.2932551193,0.0000000000,0.0097751703
0.0097751703,0.3030303001,0.0000000000,0.0097751703
0.0097751703,0.3128054618,0.0000000000,0.0195503416
0.0195503416,0.3421309947,0.0000000000,0.0097751703
0.0195503416,0.3030303001,0.0000000000,0.0195503416
0.0195503416,0.2932551193,0.0000000000,0.0097751703
0.0097751703,0.2834799575,0.0000000000,0.0097751703
0.0195503416,0.2834799575,0.0000000000,0.0097751703
0.0195503416,0.2443792819,0.0000000000,0.0097751703
0.0195503416,0.2248289346,0.0000000000,0.0097751703
0.0195503416,0.2150537729,0.0000000000,0.0097751703
0.0195503416,0.1955034160,0.0000000000,0.0097751703
0.0195503416,0.1661779165,0.0000000000,0.0195503416
0.0195503416,0.1564027309,0.0000000000,0.0195503416
0.0195503416,0.1466275596,0.0000000000,0.0195503416
0.0195503416,0.2052785873,0.0000000000,0.0195503416
0.0097751703,0.1759530782,0.0000000000,0.0293255119
0.0097751703,0.1564027309,0.0000000000,0.0195503416
0.0097751703,0.1368523955,0.0000000000,0.0293255119
0.0097751703,0.1466275596,0.0000000000,0.0195503416
0.0097751703,0.1173020482,0.0000000000,0.0293255119
0.0097751703,0.1075268864,0.0000000000,0.0195503416
0.0097751703,0.1075268864,0.0000000000,0.0195503416
0.0097751703,0.0977517032,0.0000000000,0.0293255119
0.0097751703,0.0879765415,0.0000000000,0.0293255119
0.0097751703,0.0879765415,0.0000000000,0.0195503416
0.0097751703,0.0782013654,0.0000000000,0.0293255119
0.0097751703,0.0684261989,0.0000000000,0.0195503416
0.0097751703,0.0684261989,0.0000000000,0.0293255119
0.0097751703,0.0684261989,0.0000000000,0.0293255119
0.0097751703,0.0879765415,0.0000000000,0.0293255119
0.0097751703,0.0879765415,0.0000000000,0.0195503416
0.0097751703,0.1075268864,0.0000000000,0.0195503416
0.0097751703,0.1173020482,0.0000000000,0.0195503416
0.0195503416,0.1466275596,0.0000000000,0.0293255119
0.0097751703,0.1466275596,0.0000000000,0.0293255119
0.0097751703,0.1955034160,0.0000000000,0.0391006832
0.0097751703,0.2541544437,0.0000000000,0.0391006832
0.0097751703,0.3128054618,0.0000000000,0.0391006832
0.0097751703,0.4203323364,0.0000000000,0.0684261989
0.0097751703,0.5767350673,0.0000000000,0.0586510229
0.0097751703,0.6451612472,0.0000000000,0.0488758516
0.0097751703,0.6549364089,0.0000000000,0.0488758516
0.0097751703,0.7233626842,0.0000000000,0.0586510229
0.0097751703,0.8406646728,0.0000000000,0.0488758516
0.0097751703,1.0361680984,0.0000000000,0.0488758516
0.0097751703,0.9872922897,0.0000000000,0.0586510229
0.0097751703,1.0654937028,0.0000000000,0.0586510229
0.0097751703,0.9970674514,0.0000000000,0.0879765415
0.0097751703,1.0752688646,0.0000000000,0.1075268864
0.0097751703,1.0361680984,0.0000000000,0.1173020482
0.0097751703,1.3294233083,0.0000000000,0.1270772218
0.0097751703,1.3196481466,0.0000000000,0.1173020482
0.0097751703,1.5835777282,0.0000000000,0.1759530782
0.0097751703,2.0821113586,0.0000000000,0.1759530782
