1.036168098,1.036168098
1.89638319,1.89638319
1.79863143,1.79863143
1.603128052,1.603128052
1.446725368,1.446725368
1.231671572,1.231671572
1.202346087,1.202346087
1.055718422,1.055718422
1.10459435,1.10459435
1.094819183,1.094819183
0.98729229,0.98729229
1.026392937,1.026392937
1.133919835,1.133919835
1.33919847,1.33919847
1.28054738,1.28054738
1.388074284,1.388074284
1.59335289,1.59335289
1.65200386,1.65200386
1.681329346,1.681329346
1.759530783,1.759530783
1.583577728,1.583577728
1.466275692,1.466275692
1.45650053,1.45650053
1.348973632,1.348973632
1.368523955,1.368523955
1.358748794,1.358748794
1.300097704,1.300097704
1.231671572,1.231671572
1.124144673,1.124144673
1.133919835,1.133919835
0.98729229,0.98729229
0.869990253,0.869990253
0.801564026,0.801564026
0.801564026,0.801564026
0.801564026,0.801564026
0.703812313,0.703812313
0.733137846,0.733137846
0.733137846,0.733137846
0.635386086,0.635386086
0.557184744,0.557184744
0.488758564,0.488758564
0.430107546,0.430107546
0.351906157,0.351906157
0.3030303,0.3030303
0.273704791,0.273704791
0.3030303,0.3030303
0.263929605,0.263929605
0.254154444,0.254154444
0.234604096,0.234604096
0.224828935,0.224828935
0.224828935,0.224828935
0.263929605,0.263929605
0.283479958,0.283479958
0.3030303,0.3030303
0.273704791,0.273704791
0.273704791,0.273704791
0.263929605,0.263929605
0.244379282,0.244379282
0.254154444,0.254154444
0.273704791,0.273704791
0.263929605,0.263929605
0.263929605,0.263929605
0.283479958,0.283479958
0.322580624,0.322580624
0.332355833,0.332355833
0.322580624,0.322580624
0.293255119,0.293255119
0.312805462,0.312805462
0.312805462,0.312805462
0.342130995,0.342130995
0.38123167,0.38123167
0.430107546,0.430107546
0.410557175,0.410557175
0.400782013,0.400782013
0.420332336,0.420332336
0.420332336,0.420332336
0.38123167,0.38123167
0.391006832,0.391006832
0.400782013,0.400782013
0.400782013,0.400782013
0.371456504,0.371456504
0.361681342,0.361681342
0.351906157,0.351906157
0.430107546,0.430107546
0.400782013,0.400782013
0.449657869,0.449657869
0.420332336,0.420332336
0.430107546,0.430107546
0.430107546,0.430107546
0.430107546,0.430107546
0.400782013,0.400782013
0.371456504,0.371456504
0.371456504,0.371456504
0.342130995,0.342130995
0.312805462,0.312805462
0.3030303,0.3030303
0.283479958,0.283479958
0.332355833,0.332355833
0.371456504,0.371456504
0.410557175,0.410557175
0.410557175,0.410557175
0.38123167,0.38123167
0.371456504,0.371456504
0.351906157,0.351906157
0.371456504,0.371456504
0.361681342,0.361681342
0.361681342,0.361681342
0.351906157,0.351906157
0.361681342,0.361681342
0.332355833,0.332355833
0.351906157,0.351906157
0.351906157,0.351906157
0.332355833,0.332355833
0.342130995,0.342130995
0.322580624,0.322580624
0.312805462,0.312805462
0.312805462,0.312805462
0.3030303,0.3030303
0.332355833,0.332355833
0.342130995,0.342130995
0.312805462,0.312805462
0.293255119,0.293255119
0.293255119,0.293255119
0.273704791,0.273704791
0.244379282,0.244379282
0.234604096,0.234604096
0.244379282,0.244379282
0.254154444,0.254154444
0.234604096,0.234604096
0.215053773,0.215053773
0.244379282,0.244379282
0.244379282,0.244379282
0.234604096,0.234604096
0.244379282,0.244379282
0.224828935,0.224828935
0.205278587,0.205278587
0.224828935,0.224828935
0.215053773,0.215053773
0.215053773,0.215053773
0.224828935,0.224828935
0.234604096,0.234604096
0.234604096,0.234604096
0.224828935,0.224828935
0.215053773,0.215053773
0.195503416,0.195503416
0.195503416,0.195503416
0.195503416,0.195503416
0.185728254,0.185728254
0.205278587,0.205278587
0.185728254,0.185728254
0.215053773,0.215053773
0.224828935,0.224828935
0.244379282,0.244379282
0.254154444,0.254154444
0.244379282,0.244379282
0.244379282,0.244379282
0.244379282,0.244379282
0.254154444,0.254154444
0.254154444,0.254154444
0.244379282,0.244379282
0.224828935,0.224828935
0.224828935,0.224828935
0.224828935,0.224828935
0.224828935,0.224828935
0.205278587,0.205278587
0.215053773,0.215053773
0.215053773,0.215053773
0.205278587,0.205278587
0.215053773,0.215053773
0.205278587,0.205278587
0.215053773,0.215053773
0.224828935,0.224828935
0.224828935,0.224828935
0.224828935,0.224828935
0.224828935,0.224828935
0.244379282,0.244379282
0.283479958,0.283479958
0.273704791,0.273704791
0.273704791,0.273704791
0.273704791,0.273704791
0.263929605,0.263929605
0.273704791,0.273704791
0.263929605,0.263929605
0.263929605,0.263929605
0.244379282,0.244379282
0.224828935,0.224828935
0.254154444,0.254154444
0.254154444,0.254154444
0.263929605,0.263929605
0.254154444,0.254154444
0.283479958,0.283479958
0.3030303,0.3030303
0.312805462,0.312805462
0.342130995,0.342130995
0.332355833,0.332355833
0.361681342,0.361681342
0.400782013,0.400782013
0.449657869,0.449657869
0.488758564,0.488758564
0.469208193,0.469208193
0.566959906,0.566959906
0.625610924,0.625610924
0.635386086,0.635386086
0.586510229,0.586510229
0.615835762,0.615835762
0.723362684,0.723362684
0.821114349,0.821114349
0.938416386,0.938416386
1.04594326,1.04594326
1.065493703,1.065493703
1.065493703,1.065493703
1.085044022,1.085044022
1.055718422,1.055718422
0.98729229,0.98729229
0.9090909,0.9090909
0.938416386,0.938416386
1.133919835,1.133919835
1.10459435,1.10459435
1.173020482,1.173020482
1.114369512,1.114369512
1.270772219,1.270772219
1.348973632,1.348973632
1.270772219,1.270772219
1.22189641,1.22189641
1.407624626,1.407624626
1.270772219,1.270772219
1.241446733,1.241446733
1.192570925,1.192570925
1.153470159,1.153470159
1.055718422,1.055718422
0.98729229,0.98729229
0.918866062,0.918866062
0.821114349,0.821114349
0.762463331,0.762463331
0.68426199,0.68426199
0.645161247,0.645161247
0.674486828,0.674486828
0.615835762,0.615835762
0.635386086,0.635386086
0.645161247,0.645161247
0.615835762,0.615835762
0.53763442,0.53763442
0.518084049,0.518084049
0.488758564,0.488758564
0.439882708,0.439882708
0.391006832,0.391006832
0.371456504,0.371456504
0.332355833,0.332355833
0.312805462,0.312805462
0.273704791,0.273704791
0.293255119,0.293255119
0.293255119,0.293255119
0.263929605,0.263929605
0.273704791,0.273704791
0.273704791,0.273704791
0.263929605,0.263929605
0.263929605,0.263929605
0.244379282,0.244379282
0.254154444,0.254154444
0.293255119,0.293255119
0.439882708,0.439882708
0.420332336,0.420332336
0.469208193,0.469208193
0.459433031,0.459433031
0.508308887,0.508308887
0.508308887,0.508308887
0.508308887,0.508308887
0.53763442,0.53763442
0.478983355,0.478983355
0.576735067,0.576735067
0.6060606,0.6060606
0.6060606,0.6060606
