0.058651023,0.175953078,0.058651023,0.039100683,0.117302048,0
0.410557175,0.410557175,1.065493703,0.351906157,0.645161247,0.107526886
0.547409582,0.351906157,0.85043993,0.283479958,0.53763442,0.097751703
0.6060606,0.3030303,0.68426199,0.244379282,0.449657869,0.097751703
0.615835762,0.263929605,0.557184744,0.205278587,0.391006832,0.087976542
0.576735067,0.224828935,0.459433031,0.166177917,0.322580624,0.068426199
0.469208193,0.185728254,0.371456504,0.166177917,0.273704791,0.068426199
0.391006832,0.156402731,0.312805462,0.156402731,0.234604096,0.068426199
0.322580624,0.127077222,0.254154444,0.14662756,0.224828935,0.058651023
0.273704791,0.107526886,0.224828935,0.117302048,0.205278587,0.068426199
0.234604096,0.117302048,0.195503416,0.107526886,0.175953078,0.068426199
0.205278587,0.107526886,0.166177917,0.097751703,0.14662756,0.058651023
0.185728254,0.097751703,0.14662756,0.078201365,0.14662756,0.058651023
0.166177917,0.078201365,0.117302048,0.078201365,0.14662756,0.048875852
0.166177917,0.078201365,0.097751703,0.078201365,0.14662756,0.039100683
0.175953078,0.087976542,0.097751703,0.068426199,0.136852396,0.039100683
0.156402731,0.078201365,0.087976542,0.058651023,0.156402731,0.039100683
0.14662756,0.068426199,0.078201365,0.068426199,0.14662756,0.029325512
0.136852396,0.058651023,0.068426199,0.068426199,0.127077222,0.019550342
0.14662756,0.068426199,0.058651023,0.078201365,0.117302048,0.019550342
0.136852396,0.058651023,0.058651023,0.068426199,0.117302048,0.00977517
0.127077222,0.058651023,0.058651023,0.058651023,0.107526886,0.019550342
0.127077222,0.058651023,0.058651023,0.058651023,0.117302048,0.00977517
0.117302048,0.039100683,0.058651023,0.068426199,0.136852396,0.00977517
0.107526886,0.048875852,0.048875852,0.068426199,0.136852396,0.00977517
0.097751703,0.048875852,0.048875852,0.068426199,0.136852396,0.00977517
0.097751703,0.029325512,0.048875852,0.068426199,0.136852396,0.00977517
0.097751703,0.039100683,0.048875852,0.068426199,0.127077222,0
0.097751703,0.039100683,0.048875852,0.087976542,0.127077222,0
0.097751703,0.039100683,0.048875852,0.087976542,0.136852396,0.00977517
0.087976542,0.039100683,0.048875852,0.097751703,0.136852396,0.019550342
0.078201365,0.029325512,0.048875852,0.107526886,0.127077222,0.019550342
0.097751703,0.039100683,0.048875852,0.14662756,0.136852396,0.019550342
0.107526886,0.039100683,0.048875852,0.14662756,0.127077222,0.029325512
0.087976542,0.039100683,0.039100683,0.14662756,0.136852396,0.029325512
0.097751703,0.039100683,0.039100683,0.136852396,0.14662756,0.039100683
0.097751703,0.039100683,0.039100683,0.156402731,0.14662756,0.058651023
0.097751703,0.039100683,0.048875852,0.14662756,0.156402731,0.048875852
0.097751703,0.039100683,0.039100683,0.175953078,0.14662756,0.048875852
0.097751703,0.039100683,0.048875852,0.175953078,0.175953078,0.058651023
0.097751703,0.039100683,0.048875852,0.195503416,0.166177917,0.058651023
