0.019550342,0.068426199,0.234604096,0.068426199,0.244379282,0.00977517
0.234604096,0.3030303,0.9090909,0.185728254,0.645161247,0.215053773
0.332355833,0.254154444,0.782013655,0.166177917,0.53763442,0.175953078
0.371456504,0.205278587,0.654936409,0.14662756,0.449657869,0.14662756
0.38123167,0.166177917,0.586510229,0.127077222,0.361681342,0.117302048
0.351906157,0.136852396,0.527859211,0.127077222,0.3030303,0.097751703
0.273704791,0.117302048,0.478983355,0.127077222,0.244379282,0.078201365
0.224828935,0.107526886,0.420332336,0.117302048,0.195503416,0.058651023
0.175953078,0.097751703,0.410557175,0.14662756,0.166177917,0.048875852
0.156402731,0.087976542,0.371456504,0.127077222,0.136852396,0.039100683
0.127077222,0.078201365,0.332355833,0.127077222,0.117302048,0.029325512
0.097751703,0.068426199,0.312805462,0.117302048,0.097751703,0.029325512
0.078201365,0.058651023,0.293255119,0.107526886,0.078201365,0.019550342
0.058651023,0.048875852,0.254154444,0.097751703,0.058651023,0.019550342
0.039100683,0.048875852,0.244379282,0.107526886,0.048875852,0.019550342
0.029325512,0.048875852,0.224828935,0.107526886,0.039100683,0.019550342
0.019550342,0.058651023,0.205278587,0.107526886,0.039100683,0.019550342
0.00977517,0.058651023,0.185728254,0.097751703,0.029325512,0.00977517
0.00977517,0.048875852,0.175953078,0.087976542,0.029325512,0.00977517
0,0.048875852,0.156402731,0.087976542,0.029325512,0.00977517
0,0.039100683,0.14662756,0.078201365,0.029325512,0.00977517
0,0.039100683,0.156402731,0.087976542,0.029325512,0
0,0.048875852,0.156402731,0.107526886,0.019550342,0.00977517
0,0.039100683,0.136852396,0.107526886,0.029325512,0.00977517
0,0.039100683,0.127077222,0.097751703,0.029325512,0.00977517
0.224828935,0.029325512,0.156402731,0.117302048,0.039100683,0.00977517
0.175953078,0.029325512,0.156402731,0.117302048,0.048875852,0.00977517
0.234604096,0.019550342,0.136852396,0.107526886,0.058651023,0.00977517
0.283479958,0.039100683,0.136852396,0.097751703,0.058651023,0
0.244379282,0.029325512,0.136852396,0.097751703,0.087976542,0
0.205278587,0.029325512,0.14662756,0.097751703,0.097751703,0
0.166177917,0.029325512,0.14662756,0.097751703,0.087976542,0
0.136852396,0.029325512,0.14662756,0.107526886,0.097751703,0.00977517
0.097751703,0.019550342,0.136852396,0.117302048,0.087976542,0.00977517
0.078201365,0.019550342,0.127077222,0.127077222,0.117302048,0.00977517
0.058651023,0.00977517,0.127077222,0.136852396,0.127077222,0.00977517
0.039100683,0.00977517,0.127077222,0.175953078,0.117302048,0.00977517
0.029325512,0.019550342,0.127077222,0.166177917,0.107526886,0.019550342
0.019550342,0.00977517,0.136852396,0.166177917,0.117302048,0.019550342
0.019550342,0.00977517,0.166177917,0.175953078,0.136852396,0.029325512
0.00977517,0.00977517,0.14662756,0.175953078,0.14662756,0.048875852
0.00977517,0.00977517,0.175953078,0.166177917,0.14662756,0.068426199
0,0.019550342,0.185728254,0.166177917,0.166177917,0.107526886
0,0.019550342,0.175953078,0.195503416,0.156402731,0.215053773
0,0.019550342,0.156402731,0.224828935,0.156402731,0.3030303
0,0.039100683,0.156402731,0.205278587,0.166177917,0.3030303
0,0.039100683,0.14662756,0.185728254,0.156402731,0.293255119
0,0.029325512,0.136852396,0.185728254,0.14662756,0.342130995
0,0.029325512,0.127077222,0.175953078,0.14662756,0.400782013
0,0.029325512,0.136852396,0.166177917,0.175953078,0.371456504
0,0.019550342,0.127077222,0.215053773,0.195503416,0.312805462
0,0.019550342,0.117302048,0.195503416,0.195503416,0.293255119
0.215053773,0.019550342,0.117302048,0.185728254,0.185728254,0.293255119
0.312805462,0.00977517,0.107526886,0.166177917,0.175953078,0.312805462
0.400782013,0.019550342,0.107526886,0.185728254,0.215053773,0.3030303
0.351906157,0.00977517,0.107526886,0.215053773,0.215053773,0.3030303
0.293255119,0.00977517,0.097751703,0.215053773,0.234604096,0.273704791
0.351906157,0.00977517,0.097751703,0.273704791,0.215053773,0.293255119
0.566959906,0.019550342,0.097751703,0.244379282,0.234604096,0.342130995
0.615835762,0.019550342,0.097751703,0.312805462,0.215053773,0.3030303
0.733137846,0.00977517,0.097751703,0.273704791,0.195503416,0.283479958
0.596285439,0.00977517,0.087976542,0.283479958,0.185728254,0.273704791
0.469208193,0.00977517,0.078201365,0.263929605,0.175953078,0.254154444
0.391006832,0,0.087976542,0.263929605,0.175953078,0.234604096
0.312805462,0,0.097751703,0.244379282,0.185728254,0.224828935
0.254154444,0,0.087976542,0.244379282,0.195503416,0.224828935
0.283479958,0,0.087976542,0.263929605,0.195503416,0.205278587
0.342130995,0,0.087976542,0.273704791,0.175953078,0.185728254
0.391006832,0,0.078201365,0.273704791,0.195503416,0.175953078
0.469208193,0,0.068426199,0.263929605,0.205278587,0.175953078
0.410557175,0,0.078201365,0.244379282,0.195503416,0.175953078
0.342130995,0,0.078201365,0.234604096,0.166177917,0.175953078
0.273704791,0,0.078201365,0.205278587,0.156402731,0.156402731
0.224828935,0,0.068426199,0.195503416,0.156402731,0.136852396
