0.00977517,0.078201365,0.029325512
0.019550342,1.04594326,0.68426199
0.019550342,0.821114349,0.596285439
0.019550342,0.654936409,0.518084049
0.019550342,0.527859211,0.478983355
0.019550342,0.420332336,0.527859211
0.019550342,0.332355833,0.449657869
0.019550342,0.263929605,0.478983355
0.019550342,0.215053773,0.508308887
0.019550342,0.175953078,0.430107546
0.019550342,0.14662756,0.420332336
0.029325512,0.117302048,0.439882708
0.029325512,0.097751703,0.38123167
0.019550342,0.068426199,0.400782013
0.019550342,0.058651023,0.342130995
0.019550342,0.048875852,0.312805462
0.029325512,0.048875852,0.361681342
0.029325512,0.039100683,0.361681342
0.019550342,0.029325512,0.322580624
0.019550342,0.029325512,0.322580624
0.019550342,0.039100683,0.342130995
0.019550342,0.029325512,0.38123167
0.019550342,0.019550342,0.342130995
0.019550342,0.019550342,0.38123167
0.019550342,0.019550342,0.361681342
0.019550342,0.019550342,0.322580624
0.019550342,0.029325512,0.3030303
0.00977517,0.019550342,0.293255119
0.00977517,0.019550342,0.283479958
0.019550342,0.019550342,0.3030303
0.00977517,0.00977517,0.273704791
0.00977517,0.00977517,0.293255119
0.00977517,0.00977517,0.3030303
0.019550342,0.00977517,0.312805462
0.00977517,0.019550342,0.342130995
0.019550342,0.019550342,0.3030303
0.00977517,0.019550342,0.293255119
0.00977517,0.00977517,0.283479958
0.00977517,0.019550342,0.283479958
0.00977517,0.019550342,0.244379282
0.00977517,0.019550342,0.224828935
0.00977517,0.019550342,0.215053773
0.00977517,0.019550342,0.195503416
0.019550342,0.019550342,0.166177917
0.019550342,0.019550342,0.156402731
0.019550342,0.019550342,0.14662756
0.019550342,0.019550342,0.205278587
0.029325512,0.00977517,0.175953078
0.019550342,0.00977517,0.156402731
0.029325512,0.00977517,0.136852396
0.019550342,0.00977517,0.14662756
0.029325512,0.00977517,0.117302048
0.019550342,0.00977517,0.107526886
0.019550342,0.00977517,0.107526886
0.029325512,0.00977517,0.097751703
0.029325512,0.00977517,0.087976542
0.019550342,0.00977517,0.087976542
0.029325512,0.00977517,0.078201365
0.019550342,0.00977517,0.068426199
0.029325512,0.00977517,0.068426199
0.029325512,0.00977517,0.068426199
0.029325512,0.00977517,0.087976542
0.019550342,0.00977517,0.087976542
0.019550342,0.00977517,0.107526886
0.019550342,0.00977517,0.117302048
0.029325512,0.019550342,0.14662756
0.029325512,0.00977517,0.14662756
