1.466275692,0.518084049,0.596285439,0.293255119,0.361681342,0.586510229,2.199413538,0.166177917,0.185728254,0.508308887,1.143694997,0.14662756,0.244379282,0.273704791,1.28054738,1.036168098,0.273704791,0.635386086,0.645161247,0.615835762,0.068426199,0.087976542,0.156402731,0.703812313,0.205278587,0.312805462,0.097751703
2.189638376,0.957966709,1.847507381,2.903225899,1.681329346,1.42717495,2.463343143,2.424242496,0.957966709,1.388074284,1.085044022,1.974584579,1.085044022,1.348973632,3.030303001,1.89638319,0.371456504,1.192570925,2.658846617,1.485826015,0.068426199,2.492668629,1.10459435,1.173020482,1.114369512,2.688172102,1.04594326
2.482893467,0.752688169,1.485826015,2.326490641,1.368523955,1.153470159,1.964809418,1.955034256,0.811339188,1.094819183,0.879765415,1.554252148,0.948191547,1.847507381,2.60997057,1.79863143,0.38123167,1.212121248,2.170088053,1.28054738,0.078201365,1.955034256,0.918866062,0.98729229,0.899315739,2.199413538,0.85043993
2.590420246,0.6060606,1.182795639,1.867057705,1.133919835,0.928641224,1.573802567,1.59335289,0.772238493,0.869990253,0.723362684,1.212121248,0.85043993,2.082111359,2.336265802,1.603128052,0.38123167,1.182795639,1.876832867,1.212121248,0.068426199,1.544476986,0.752688169,0.821114349,0.742913008,1.788856268,0.694037151
2.60997057,0.478983355,0.957966709,1.534701824,0.918866062,0.762463331,1.290322542,1.378299117,0.772238493,0.68426199,0.635386086,0.948191547,0.772238493,2.189638376,1.945259094,1.446725368,0.38123167,1.241446733,1.622678375,1.10459435,0.068426199,1.22189641,0.615835762,0.713587475,0.6060606,1.436950111,0.557184744
2.365591288,0.38123167,0.762463331,1.241446733,0.752688169,0.635386086,1.04594326,1.143694997,0.703812313,0.547409582,0.527859211,0.742913008,0.664711666,2.09188652,1.612903214,1.231671572,0.361681342,1.124144673,1.524926662,0.967741871,0.068426199,0.967741871,0.527859211,0.645161247,0.498533726,1.251221895,0.469208193
1.945259094,0.312805462,0.6060606,1.026392937,0.615835762,0.518084049,0.860215092,0.938416386,0.654936409,0.430107546,0.449657869,0.586510229,0.586510229,1.739980459,1.33919847,1.202346087,0.322580624,1.036168098,1.534701824,0.9090909,0.078201365,0.772238493,0.439882708,0.566959906,0.420332336,1.114369512,0.400782013
1.603128052,0.254154444,0.459433031,0.85043993,0.508308887,0.420332336,0.703812313,0.791788864,0.566959906,0.351906157,0.38123167,0.459433031,0.518084049,1.436950111,1.10459435,1.055718422,0.322580624,1.016617775,1.466275692,0.840664673,0.068426199,0.625610924,0.361681342,0.488758564,0.361681342,1.036168098,0.351906157
1.319648147,0.205278587,0.400782013,0.694037151,0.430107546,0.342130995,0.576735067,0.694037151,0.635386086,0.283479958,0.322580624,0.361681342,0.478983355,1.192570925,0.948191547,1.10459435,0.342130995,1.124144673,1.348973632,0.782013655,0.068426199,0.508308887,0.322580624,0.410557175,0.312805462,0.948191547,0.3030303
1.094819183,0.166177917,0.351906157,0.576735067,0.361681342,0.283479958,0.478983355,0.6060606,0.557184744,0.234604096,0.293255119,0.283479958,0.498533726,0.997067451,0.801564026,1.094819183,0.312805462,1.22189641,1.192570925,0.801564026,0.068426199,0.420332336,0.283479958,0.38123167,0.273704791,0.928641224,0.254154444
0.9090909,0.136852396,0.293255119,0.488758564,0.3030303,0.244379282,0.410557175,0.547409582,0.518084049,0.175953078,0.263929605,0.224828935,0.449657869,0.869990253,0.654936409,0.98729229,0.283479958,1.397849445,1.241446733,0.752688169,0.078201365,0.342130995,0.254154444,0.322580624,0.234604096,0.967741871,0.244379282
0.762463331,0.107526886,0.224828935,0.459433031,0.254154444,0.205278587,0.351906157,0.527859211,0.488758564,0.156402731,0.224828935,0.175953078,0.420332336,0.733137846,0.557184744,1.026392937,0.283479958,1.358748794,1.202346087,0.723362684,0.068426199,0.283479958,0.234604096,0.312805462,0.205278587,1.036168098,0.215053773
0.645161247,0.087976542,0.195503416,0.391006832,0.215053773,0.185728254,0.3030303,0.488758564,0.459433031,0.127077222,0.215053773,0.136852396,0.400782013,0.625610924,0.459433031,1.133919835,0.273704791,1.417399788,1.251221895,0.733137846,0.068426199,0.234604096,0.224828935,0.283479958,0.166177917,1.251221895,0.224828935
0.53763442,0.078201365,0.156402731,0.342130995,0.205278587,0.156402731,0.283479958,0.459433031,0.420332336,0.097751703,0.224828935,0.107526886,0.391006832,0.53763442,0.410557175,1.33919847,0.293255119,1.534701824,1.16324532,0.782013655,0.068426199,0.185728254,0.215053773,0.263929605,0.14662756,1.348973632,0.215053773
0.439882708,0.068426199,0.117302048,0.3030303,0.205278587,0.136852396,0.234604096,0.469208193,0.449657869,0.136852396,0.205278587,0.078201365,0.371456504,0.488758564,0.351906157,1.28054738,0.3030303,1.485826015,1.036168098,0.840664673,0.068426199,0.156402731,0.195503416,0.244379282,0.127077222,1.16324532,0.224828935
0.391006832,0.068426199,0.127077222,0.283479958,0.166177917,0.117302048,0.224828935,0.420332336,0.478983355,0.117302048,0.195503416,0.068426199,0.351906157,0.420332336,0.293255119,1.388074284,0.293255119,1.329423308,1.036168098,0.918866062,0.068426199,0.136852396,0.195503416,0.224828935,0.117302048,1.016617775,0.215053773
0.322580624,0.068426199,0.136852396,0.263929605,0.14662756,0.107526886,0.195503416,0.459433031,0.449657869,0.058651023,0.175953078,0.048875852,0.430107546,0.361681342,0.254154444,1.59335289,0.273704791,1.407624626,1.231671572,0.948191547,0.068426199,0.117302048,0.185728254,0.244379282,0.117302048,1.026392937,0.195503416
0.273704791,0.068426199,0.127077222,0.254154444,0.156402731,0.127077222,0.185728254,0.400782013,0.420332336,0.048875852,0.156402731,0.048875852,0.449657869,0.322580624,0.215053773,1.65200386,0.263929605,1.348973632,1.173020482,0.967741871,0.068426199,0.107526886,0.175953078,0.273704791,0.117302048,1.036168098,0.234604096
0.224828935,0.078201365,0.127077222,0.224828935,0.14662756,0.117302048,0.156402731,0.410557175,0.449657869,0.039100683,0.175953078,0.029325512,0.459433031,0.283479958,0.185728254,1.681329346,0.263929605,1.300097704,1.192570925,1.085044022,0.078201365,0.107526886,0.166177917,0.273704791,0.107526886,1.153470159,0.215053773
0.195503416,0.078201365,0.14662756,0.244379282,0.136852396,0.097751703,0.14662756,0.371456504,0.38123167,0.039100683,0.205278587,0.029325512,0.439882708,0.254154444,0.166177917,1.759530783,0.234604096,1.231671572,1.436950111,1.124144673,0.078201365,0.107526886,0.166177917,0.263929605,0.097751703,1.388074284,0.224828935
0.166177917,0.068426199,0.136852396,0.234604096,0.117302048,0.087976542,0.14662756,0.361681342,0.391006832,0.039100683,0.175953078,0.019550342,0.469208193,0.234604096,0.175953078,1.583577728,0.234604096,1.202346087,1.300097704,1.124144673,0.078201365,0.107526886,0.166177917,0.244379282,0.087976542,1.270772219,0.215053773
0.14662756,0.058651023,0.136852396,0.224828935,0.117302048,0.078201365,0.136852396,0.351906157,0.361681342,0.029325512,0.156402731,0.00977517,0.459433031,0.224828935,0.166177917,1.466275692,0.254154444,1.300097704,1.202346087,1.04594326,0.087976542,0.107526886,0.156402731,0.254154444,0.087976542,1.358748794,0.195503416
0.127077222,0.048875852,0.117302048,0.205278587,0.097751703,0.097751703,0.136852396,0.371456504,0.351906157,0.019550342,0.14662756,0.00977517,0.449657869,0.195503416,0.156402731,1.45650053,0.293255119,1.397849445,1.192570925,1.04594326,0.087976542,0.097751703,0.14662756,0.244379282,0.097751703,1.22189641,0.175953078
0.14662756,0.048875852,0.097751703,0.215053773,0.097751703,0.087976542,0.127077222,0.351906157,0.332355833,0.019550342,0.14662756,0,0.439882708,0.185728254,0.185728254,1.348973632,0.273704791,1.45650053,1.16324532,0.997067451,0.078201365,0.097751703,0.156402731,0.234604096,0.097751703,1.417399788,0.166177917
0.136852396,0.039100683,0.107526886,0.205278587,0.068426199,0.078201365,0.127077222,0.351906157,0.312805462,0.019550342,0.166177917,0,0.430107546,0.175953078,0.224828935,1.368523955,0.263929605,1.505376339,1.28054738,1.10459435,0.078201365,0.117302048,0.156402731,0.234604096,0.087976542,1.319648147,0.175953078
0.117302048,0.048875852,0.117302048,0.195503416,0.087976542,0.068426199,0.127077222,0.312805462,0.332355833,0.019550342,0.14662756,0,0.391006832,0.175953078,0.263929605,1.358748794,0.244379282,1.739980459,1.241446733,1.182795639,0.068426199,0.107526886,0.14662756,0.263929605,0.078201365,1.583577728,0.224828935
0.107526886,0.048875852,0.127077222,0.185728254,0.107526886,0.068426199,0.117302048,0.312805462,0.322580624,0.019550342,0.14662756,0,0.410557175,0.175953078,0.254154444,1.300097704,0.263929605,2.023460388,1.075268865,1.22189641,0.068426199,0.117302048,0.14662756,0.283479958,0.078201365,1.466275692,0.215053773
0.097751703,0.048875852,0.107526886,0.215053773,0.097751703,0.058651023,0.107526886,0.312805462,0.322580624,0.019550342,0.175953078,0,0.527859211,0.156402731,0.273704791,1.231671572,0.254154444,2.013685226,0.957966709,1.270772219,0.068426199,0.117302048,0.14662756,0.263929605,0.068426199,1.388074284,0.205278587
0.107526886,0.048875852,0.087976542,0.195503416,0.078201365,0.058651023,0.136852396,0.293255119,0.312805462,0.019550342,0.185728254,0,0.547409582,0.14662756,0.273704791,1.124144673,0.234604096,2.121212006,1.026392937,1.231671572,0.068426199,0.097751703,0.14662756,0.293255119,0.058651023,1.417399788,0.195503416
0.097751703,0.058651023,0.019550342,0.175953078,0.087976542,0.058651023,0.136852396,0.312805462,0.332355833,0.029325512,0.195503416,0,0.586510229,0.156402731,0.342130995,1.133919835,0.224828935,2.09188652,1.16324532,1.251221895,0.068426199,0.107526886,0.156402731,0.283479958,0.068426199,1.632453537,0.175953078
0.097751703,0.068426199,0,0.185728254,0.078201365,0.048875852,0.136852396,0.342130995,0.400782013,0.029325512,0.185728254,0,0.625610924,0.14662756,0.322580624,0.98729229,0.205278587,2.003910065,1.143694997,1.192570925,0.068426199,0.107526886,0.14662756,0.283479958,0.058651023,1.661779022,0.14662756
0.087976542,0.058651023,0,0.195503416,0.117302048,0.048875852,0.136852396,0.351906157,0.38123167,0.029325512,0.175953078,0,0.664711666,0.195503416,0.312805462,0.869990253,0.215053773,2.082111359,1.094819183,1.358748794,0.078201365,0.127077222,0.14662756,0.273704791,0.078201365,1.700879812,0.127077222
0.078201365,0.068426199,0,0.185728254,0.107526886,0.039100683,0.127077222,0.322580624,0.400782013,0.029325512,0.175953078,0,0.762463331,0.195503416,0.283479958,0.801564026,0.205278587,1.945259094,1.290322542,1.564027309,0.087976542,0.136852396,0.156402731,0.273704791,0.087976542,2.062561035,0.117302048
0.048875852,0.068426199,0.039100683,0.215053773,0.097751703,0.039100683,0.14662756,0.3030303,0.361681342,0.029325512,0.195503416,0,0.733137846,0.175953078,0.254154444,0.801564026,0.205278587,1.974584579,1.42717495,1.446725368,0.087976542,0.136852396,0.156402731,0.273704791,0.107526886,2.228739023,0.107526886
