0.019550342,0.039100683,0.097751703,0.058651023,0.087976542,0.078201365,0.00977517,0.058651023,0.107526886,0.039100683
0.14662756,0.53763442,0.488758564,1.935483837,1.524926662,0.811339188,0.400782013,1.876832867,1.642228699,0.400782013
0.205278587,0.430107546,0.430107546,1.544476986,1.251221895,0.635386086,0.322580624,1.476050854,1.348973632,0.322580624
0.224828935,0.361681342,0.361681342,1.231671572,1.026392937,0.508308887,0.263929605,1.173020482,1.10459435,0.263929605
0.234604096,0.293255119,0.332355833,0.98729229,0.860215092,0.400782013,0.224828935,0.938416386,0.9090909,0.205278587
0.224828935,0.244379282,0.3030303,0.801564026,0.723362684,0.332355833,0.185728254,0.762463331,0.752688169,0.166177917
0.175953078,0.195503416,0.263929605,0.635386086,0.625610924,0.273704791,0.175953078,0.6060606,0.615835762,0.136852396
0.14662756,0.166177917,0.244379282,0.508308887,0.527859211,0.224828935,0.14662756,0.478983355,0.508308887,0.107526886
0.127077222,0.136852396,0.224828935,0.410557175,0.459433031,0.185728254,0.136852396,0.410557175,0.430107546,0.097751703
0.097751703,0.117302048,0.195503416,0.332355833,0.391006832,0.156402731,0.117302048,0.332355833,0.371456504,0.078201365
0.078201365,0.107526886,0.175953078,0.273704791,0.351906157,0.127077222,0.127077222,0.283479958,0.312805462,0.068426199
0.068426199,0.097751703,0.156402731,0.224828935,0.3030303,0.107526886,0.117302048,0.224828935,0.273704791,0.058651023
0.048875852,0.087976542,0.156402731,0.185728254,0.254154444,0.087976542,0.107526886,0.185728254,0.234604096,0.048875852
0.039100683,0.078201365,0.156402731,0.166177917,0.224828935,0.078201365,0.107526886,0.166177917,0.195503416,0.039100683
0.039100683,0.087976542,0.14662756,0.14662756,0.195503416,0.068426199,0.107526886,0.14662756,0.175953078,0.029325512
0.039100683,0.097751703,0.156402731,0.127077222,0.175953078,0.048875852,0.107526886,0.127077222,0.166177917,0.029325512
0.029325512,0.097751703,0.14662756,0.107526886,0.166177917,0.039100683,0.107526886,0.107526886,0.166177917,0.019550342
0.029325512,0.087976542,0.14662756,0.097751703,0.166177917,0.039100683,0.097751703,0.097751703,0.166177917,0.019550342
0.019550342,0.087976542,0.14662756,0.087976542,0.175953078,0.029325512,0.117302048,0.087976542,0.175953078,0.00977517
0.019550342,0.087976542,0.14662756,0.087976542,0.185728254,0.029325512,0.117302048,0.087976542,0.156402731,0.00977517
0.00977517,0.136852396,0.14662756,0.078201365,0.185728254,0.019550342,0.107526886,0.087976542,0.136852396,0.00977517
0.00977517,0.14662756,0.156402731,0.068426199,0.185728254,0.019550342,0.127077222,0.068426199,0.117302048,0.00977517
0.00977517,0.14662756,0.185728254,0.068426199,0.166177917,0.00977517,0.117302048,0.068426199,0.117302048,0.00977517
0.00977517,0.215053773,0.166177917,0.068426199,0.14662756,0.00977517,0.117302048,0.068426199,0.107526886,0.00977517
0.00977517,0.205278587,0.14662756,0.068426199,0.185728254,0.019550342,0.127077222,0.068426199,0.097751703,0
0.00977517,0.254154444,0.136852396,0.058651023,0.166177917,0.00977517,0.117302048,0.068426199,0.097751703,0.00977517
0.00977517,0.263929605,0.14662756,0.058651023,0.156402731,0.00977517,0.117302048,0.068426199,0.087976542,0.00977517
0.00977517,0.293255119,0.136852396,0.058651023,0.136852396,0.00977517,0.136852396,0.058651023,0.097751703,0.00977517
0.00977517,0.3030303,0.136852396,0.068426199,0.127077222,0.00977517,0.136852396,0.058651023,0.097751703,0.019550342
0.00977517,0.283479958,0.136852396,0.087976542,0.117302048,0.00977517,0.136852396,0.068426199,0.107526886,0.019550342
0.00977517,0.263929605,0.136852396,0.078201365,0.117302048,0.00977517,0.136852396,0.068426199,0.117302048,0.029325512
0.00977517,0.263929605,0.14662756,0.087976542,0.097751703,0.00977517,0.136852396,0.068426199,0.117302048,0.029325512
0.00977517,0.244379282,0.14662756,0.087976542,0.097751703,0.00977517,0.136852396,0.068426199,0.127077222,0.029325512
0.00977517,0.244379282,0.136852396,0.078201365,0.097751703,0.00977517,0.136852396,0.058651023,0.127077222,0.048875852
0.00977517,0.273704791,0.156402731,0.078201365,0.097751703,0.00977517,0.136852396,0.058651023,0.127077222,0.058651023
0.00977517,0.254154444,0.156402731,0.078201365,0.087976542,0.00977517,0.127077222,0.058651023,0.127077222,0.058651023
0.00977517,0.224828935,0.156402731,0.078201365,0.087976542,0.00977517,0.136852396,0.058651023,0.136852396,0.058651023
0.00977517,0.195503416,0.14662756,0.087976542,0.087976542,0.00977517,0.127077222,0.058651023,0.136852396,0.058651023
0.00977517,0.185728254,0.136852396,0.078201365,0.097751703,0.019550342,0.117302048,0.058651023,0.136852396,0.048875852
0.00977517,0.156402731,0.127077222,0.078201365,0.117302048,0.019550342,0.107526886,0.058651023,0.14662756,0.058651023
0.00977517,0.14662756,0.117302048,0.078201365,0.117302048,0.019550342,0.107526886,0.058651023,0.136852396,0.068426199
0.00977517,0.14662756,0.107526886,0.068426199,0.107526886,0.029325512,0.107526886,0.058651023,0.136852396,0.068426199
0.00977517,0.117302048,0.107526886,0.058651023,0.097751703,0.029325512,0.097751703,0.058651023,0.117302048,0.068426199
0.00977517,0.117302048,0.107526886,0.048875852,0.087976542,0.039100683,0.087976542,0.058651023,0.136852396,0.068426199
0.00977517,0.097751703,0.097751703,0.058651023,0.068426199,0.029325512,0.097751703,0.068426199,0.136852396,0.068426199
0.00977517,0.087976542,0.078201365,0.039100683,0.058651023,0.039100683,0.087976542,0.058651023,0.136852396,0.068426199
0.00977517,0.078201365,0.087976542,0.048875852,0.058651023,0.029325512,0.117302048,0.048875852,0.127077222,0.068426199
0.00977517,0.068426199,0.087976542,0.048875852,0.048875852,0.029325512,0.107526886,0.058651023,0.127077222,0.097751703
0.00977517,0.068426199,0.097751703,0.039100683,0.039100683,0.029325512,0.107526886,0.068426199,0.107526886,0.097751703
0.00977517,0.058651023,0.097751703,0.039100683,0.039100683,0.019550342,0.107526886,0.068426199,0.097751703,0.087976542
0.00977517,0.058651023,0.107526886,0.029325512,0.029325512,0.029325512,0.107526886,0.058651023,0.097751703,0.087976542
0.00977517,0.048875852,0.127077222,0.039100683,0.029325512,0.029325512,0.097751703,0.058651023,0.097751703,0.097751703
0.00977517,0.048875852,0.127077222,0.039100683,0.019550342,0.029325512,0.087976542,0.068426199,0.087976542,0.097751703
0.00977517,0.048875852,0.127077222,0.039100683,0.019550342,0.029325512,0.097751703,0.058651023,0.097751703,0.078201365
0.00977517,0.048875852,0.107526886,0.048875852,0.019550342,0.029325512,0.087976542,0.058651023,0.097751703,0.097751703
0.00977517,0.048875852,0.097751703,0.039100683,0.019550342,0.029325512,0.087976542,0.058651023,0.097751703,0.087976542
0.00977517,0.058651023,0.087976542,0.039100683,0.029325512,0.029325512,0.078201365,0.068426199,0.107526886,0.087976542
0.00977517,0.058651023,0.078201365,0.039100683,0.039100683,0.029325512,0.078201365,0.058651023,0.097751703,0.087976542
0.00977517,0.068426199,0.078201365,0.039100683,0.068426199,0.029325512,0.087976542,0.048875852,0.097751703,0.087976542
0.00977517,0.068426199,0.068426199,0.058651023,0.078201365,0.019550342,0.078201365,0.048875852,0.097751703,0.107526886
0.00977517,0.068426199,0.078201365,0.058651023,0.068426199,0.019550342,0.087976542,0.048875852,0.097751703,0.107526886
0.00977517,0.068426199,0.078201365,0.058651023,0.068426199,0.039100683,0.078201365,0.048875852,0.107526886,0.097751703
0.00977517,0.058651023,0.097751703,0.058651023,0.058651023,0.019550342,0.087976542,0.039100683,0.107526886,0.107526886
0,0.078201365,0.087976542,0.058651023,0.048875852,0.029325512,0.087976542,0.029325512,0.097751703,0.185728254
0,0.068426199,0.078201365,0.058651023,0.048875852,0.019550342,0.078201365,0.048875852,0.087976542,0.166177917
0,0.058651023,0.078201365,0.058651023,0.039100683,0.019550342,0.068426199,0.048875852,0.068426199,0.156402731
0,0.068426199,0.078201365,0.058651023,0.039100683,0.019550342,0.068426199,0.039100683,0.058651023,0.14662756
0,0.068426199,0.078201365,0.058651023,0.029325512,0.00977517,0.068426199,0.039100683,0.048875852,0.127077222
