0.058651023,0.244379282,0.469208193,1.04594326,0.078201365,0.263929605,0.400782013,0.410557175,0.156402731,0.078201365,0.224828935,0.733137846,1.065493703,0.478983355,0.195503416,0.224828935
0.068426199,1.28054738,0.821114349,1.857282543,1.642228699,2.2091887,2.551319599,2.326490641,1.182795639,1.202346087,1.28054738,1.867057705,1.42717495,1.622678375,1.173020482,0.625610924
0.058651023,1.358748794,0.801564026,1.935483837,1.681329346,2.258064508,2.629521132,2.336265802,1.212121248,1.202346087,1.300097704,1.847507381,1.397849445,1.65200386,1.231671572,0.635386086
0.068426199,1.329423308,0.801564026,1.964809418,1.603128052,2.170088053,2.482893467,2.238514185,1.143694997,1.133919835,1.260997057,1.769305944,1.319648147,1.642228699,1.192570925,0.625610924
0.068426199,1.28054738,0.782013655,1.915933514,1.505376339,2.052785873,2.346040964,2.140762568,1.085044022,1.085044022,1.212121248,1.681329346,1.251221895,1.632453537,1.143694997,0.6060606
0.058651023,1.241446733,0.772238493,1.867057705,1.417399788,1.935483837,2.218963861,2.043010712,1.036168098,1.026392937,1.153470159,1.603128052,1.182795639,1.554252148,1.085044022,0.576735067
0.068426199,1.192570925,0.752688169,1.788856268,1.329423308,1.827957058,2.101661682,1.955034256,0.98729229,0.98729229,1.10459435,1.515151501,1.143694997,1.524926662,1.04594326,0.576735067
0.068426199,1.173020482,0.762463331,1.730205297,1.251221895,1.730205297,1.994134903,1.83773222,0.967741871,0.938416386,1.055718422,1.446725368,1.124144673,1.466275692,0.98729229,0.557184744
0.068426199,1.124144673,0.772238493,1.720430136,1.182795639,1.642228699,1.915933514,1.749755621,0.957966709,0.899315739,1.006842613,1.368523955,1.065493703,1.42717495,0.948191547,0.527859211
0.068426199,1.075268865,0.782013655,1.720430136,1.114369512,1.554252148,1.857282543,1.69110465,0.918866062,0.85043993,0.957966709,1.300097704,1.016617775,1.388074284,0.899315739,0.508308887
0.068426199,1.04594326,0.752688169,1.739980459,1.055718422,1.485826015,1.769305944,1.642228699,0.889540577,0.821114349,0.918866062,1.241446733,0.98729229,1.348973632,0.869990253,0.498533726
